user;dt;sale
1584;12.09.2024;3644
1584;13.09.2024;852
1584;22.09.2024;2297
1584;23.09.2024;3506
1584;26.09.2024;1068
1584;28.09.2024;4974
1584;01.10.2024;2181
1584;02.10.2024;1401
1584;04.10.2024;5475
1584;11.10.2024;4830
1584;28.10.2024;5107
1584;31.10.2024;5728
1584;18.11.2024;2943
1584;29.11.2024;4714
1584;16.12.2024;1166
1584;16.03.2025;5938
1584;24.06.2025;3319
1585;12.05.2023;758
1585;14.05.2023;4389
1585;15.05.2023;1973
1585;17.05.2023;2533
1585;18.05.2023;1060
1585;19.05.2023;1257
1585;20.05.2023;3969
1585;21.05.2023;1941
1585;22.05.2023;5381
1585;24.05.2023;5166
1585;28.05.2023;3223
1585;31.05.2023;1428
1585;01.06.2023;614
1585;07.06.2023;5044
1585;08.06.2023;583
1585;14.06.2023;729
1585;23.06.2023;1933
1585;24.06.2023;512
1585;26.06.2023;3307
1585;30.06.2023;614
1585;06.07.2023;5805
1585;13.07.2023;1443
1585;16.07.2023;506
1585;21.07.2023;677
1585;12.09.2023;1817
1585;30.09.2023;5975
1585;11.10.2023;1691
1585;22.12.2023;5900
1585;11.01.2024;1312
1586;15.05.2023;1036
1586;23.05.2023;2029
1586;25.05.2023;944
1586;26.05.2023;817
1586;28.05.2023;2849
1586;30.05.2023;2924
1586;04.06.2023;1689
1586;10.06.2023;5229
1586;02.07.2023;4681
1586;18.07.2023;2229
1586;08.08.2023;5240
1586;19.09.2023;3523
1586;06.11.2023;5628
1586;14.02.2024;3639
1587;19.12.2023;1872
1587;27.12.2023;747
1587;01.01.2024;5572
1587;03.01.2024;606
1587;04.01.2024;4078
1587;08.01.2024;4785
1587;15.01.2024;2456
1587;27.01.2024;5965
1587;07.02.2024;5031
1587;11.02.2024;3509
1587;14.02.2024;5663
1587;18.02.2024;4791
1587;20.02.2024;766
1587;28.02.2024;4627
1587;04.03.2024;2191
1587;08.03.2024;2038
1587;31.03.2024;5799
1587;12.04.2024;3034
1587;19.08.2024;867
1588;20.11.2023;3720
1588;21.11.2023;1896
1588;07.12.2023;5567
1588;13.12.2023;735
1588;23.12.2023;3642
1588;18.02.2024;3053
1589;03.10.2023;1789
1589;06.10.2023;5434
1589;08.10.2023;2162
1589;09.10.2023;3698
1589;12.10.2023;4353
1589;21.10.2023;2785
1589;23.10.2023;871
1589;24.10.2023;4941
1589;30.10.2023;1163
1589;13.11.2023;2076
1589;20.11.2023;2030
1589;23.11.2023;930
1589;29.11.2023;4622
1589;09.02.2024;1192
1590;04.01.2024;3824
1590;11.01.2024;1218
1590;13.01.2024;853
1590;17.01.2024;4731
1590;23.01.2024;5751
1590;28.01.2024;2270
1590;05.02.2024;5033
1590;20.02.2024;5210
1590;21.02.2024;4260
1590;05.03.2024;5439
1590;17.03.2024;3203
1590;02.04.2024;4699
1590;15.05.2024;5681
1590;09.06.2024;3847
1591;06.01.2024;2681
1591;07.01.2024;5815
1591;10.01.2024;4856
1591;12.01.2024;1352
1591;13.01.2024;4500
1591;15.01.2024;3283
1591;18.01.2024;2144
1591;19.01.2024;1799
1591;20.01.2024;627
1591;24.01.2024;1974
1591;27.01.2024;3716
1591;28.01.2024;3756
1591;01.02.2024;3419
1591;03.02.2024;4533
1591;08.02.2024;2451
1591;09.02.2024;4181
1591;11.02.2024;4673
1591;15.02.2024;4749
1591;28.02.2024;1095
1591;29.02.2024;598
1591;08.03.2024;3228
1591;13.03.2024;844
1591;07.04.2024;2347
1591;13.04.2024;5424
1591;23.04.2024;4913
1591;26.04.2024;3576
1591;28.05.2024;2510
1591;29.05.2024;5155
1591;04.07.2024;1706
1591;10.07.2024;3101
1591;22.08.2024;3053
1591;03.09.2024;3464
1592;20.02.2023;5261
1592;22.02.2023;5017
1592;23.02.2023;4907
1592;24.02.2023;3196
1592;25.02.2023;1702
1592;26.02.2023;5282
1592;27.02.2023;1906
1592;02.03.2023;4527
1592;03.03.2023;4617
1592;04.03.2023;5499
1592;05.03.2023;5504
1592;06.03.2023;2247
1592;08.03.2023;5838
1592;13.03.2023;2857
1592;14.03.2023;3812
1592;18.03.2023;5421
1592;19.03.2023;5395
1592;27.03.2023;5705
1592;30.03.2023;5585
1592;02.04.2023;1669
1592;04.04.2023;1670
1592;10.04.2023;2071
1592;20.04.2023;2881
1592;27.04.2023;1880
1592;29.04.2023;3330
1592;01.05.2023;4462
1592;28.05.2023;3485
1592;02.06.2023;4097
1592;24.06.2023;578
1592;27.06.2023;4739
1592;30.06.2023;4524
1592;31.08.2023;1536
1592;04.10.2023;715
1592;10.10.2023;3407
1592;19.12.2023;3252
1593;13.04.2024;5051
1593;15.04.2024;5332
1593;16.04.2024;4117
1593;18.04.2024;1206
1593;19.04.2024;5813
1593;20.04.2024;1150
1593;21.04.2024;5771
1593;23.04.2024;5603
1593;24.04.2024;2509
1593;25.04.2024;3708
1593;26.04.2024;2489
1593;28.04.2024;5764
1593;02.05.2024;4815
1593;04.05.2024;1746
1593;08.05.2024;4163
1593;12.05.2024;4411
1593;16.05.2024;832
1593;17.05.2024;2138
1593;18.05.2024;1064
1593;19.05.2024;5694
1593;20.05.2024;4156
1593;21.05.2024;2618
1593;25.05.2024;5651
1593;30.05.2024;1842
1593;01.06.2024;5448
1593;02.06.2024;2039
1593;05.06.2024;3942
1593;07.06.2024;5047
1593;16.06.2024;2989
1593;17.06.2024;5873
1593;23.06.2024;1167
1593;28.06.2024;891
1593;30.06.2024;5609
1593;04.07.2024;4415
1593;05.07.2024;4003
1593;11.07.2024;1374
1593;12.07.2024;3679
1593;15.07.2024;4799
1593;16.07.2024;1716
1593;17.07.2024;3711
1593;06.08.2024;842
1593;19.08.2024;1718
1593;20.08.2024;2704
1593;21.08.2024;5689
1593;03.09.2024;4048
1593;11.09.2024;1050
1593;22.09.2024;1740
1593;26.09.2024;3727
1593;03.10.2024;1294
1593;04.01.2025;2407
1594;05.05.2023;5898
1594;06.05.2023;1673
1594;07.05.2023;4986
1594;08.05.2023;2238
1594;09.05.2023;2706
1594;10.05.2023;3733
1594;11.05.2023;3932
1594;12.05.2023;5652
1594;13.05.2023;3947
1594;14.05.2023;4505
1594;15.05.2023;2104
1594;18.05.2023;3910
1594;20.05.2023;5570
1594;22.05.2023;3759
1594;26.05.2023;3828
1594;27.05.2023;4290
1594;28.05.2023;1680
1594;30.05.2023;5644
1594;31.05.2023;4359
1594;06.06.2023;2711
1594;08.06.2023;4295
1594;10.06.2023;4264
1594;12.06.2023;3436
1594;15.06.2023;1838
1594;16.06.2023;5335
1594;17.06.2023;1935
1594;18.06.2023;1351
1594;19.06.2023;5356
1594;02.07.2023;3733
1594;17.07.2023;3191
1594;19.07.2023;694
1594;25.07.2023;5895
1594;28.07.2023;5076
1594;01.08.2023;1521
1594;08.08.2023;2415
1594;15.08.2023;1956
1594;28.08.2023;4188
1594;13.09.2023;3880
1594;16.09.2023;5796
1594;17.09.2023;2976
1594;11.10.2023;5629
1594;12.10.2023;3750
1594;24.11.2023;3982
1595;26.09.2023;5238
1595;28.09.2023;1037
1595;29.09.2023;3975
1595;01.10.2023;5585
1595;02.10.2023;3108
1595;05.10.2023;1276
1595;06.10.2023;5661
1595;07.10.2023;5912
1595;09.10.2023;5092
1595;10.10.2023;3939
1595;12.10.2023;622
1595;18.10.2023;4260
1595;25.10.2023;3429
1595;29.10.2023;679
1595;07.11.2023;2921
1595;09.11.2023;3771
1595;14.11.2023;4536
1595;27.11.2023;2272
1595;03.12.2023;1403
1595;13.12.2023;722
1595;21.12.2023;3121
1595;29.12.2023;848
1595;05.01.2024;849
1595;06.01.2024;5451
1595;14.01.2024;4451
1595;24.01.2024;3045
1595;02.02.2024;1609
1595;09.02.2024;3665
1595;14.02.2024;2887
1595;25.02.2024;3588
1595;26.02.2024;4118
1595;10.03.2024;3798
1595;07.04.2024;2247
1596;13.05.2024;1687
1596;14.05.2024;4048
1596;15.05.2024;5924
1596;16.05.2024;4338
1596;17.05.2024;1372
1596;25.05.2024;2237
1596;27.05.2024;4037
1596;29.05.2024;557
1596;31.05.2024;2941
1596;13.06.2024;5551
1596;25.06.2024;1081
1596;06.07.2024;4791
1596;08.07.2024;574
1596;30.07.2024;725
1596;03.08.2024;4760
1596;12.08.2024;3999
1596;23.08.2024;4098
1596;10.10.2024;753
1597;18.01.2024;4570
1597;09.03.2024;1328
1598;02.04.2024;3219
1598;09.04.2024;1546
1598;10.04.2024;2436
1598;11.04.2024;5069
1598;12.04.2024;5815
1598;13.04.2024;2116
1598;14.04.2024;5392
1598;16.04.2024;1267
1598;22.04.2024;1266
1598;30.04.2024;2349
1598;14.05.2024;1541
1598;19.05.2024;737
1598;23.05.2024;3082
1598;28.05.2024;1465
1598;04.06.2024;1812
1598;07.06.2024;1042
1598;10.06.2024;1244
1598;11.06.2024;2346
1598;12.06.2024;3816
1598;16.06.2024;657
1598;14.07.2024;1724
1598;07.08.2024;2939
1598;13.08.2024;5523
1598;20.08.2024;3864
1598;13.09.2024;2148
1598;17.09.2024;5686
1598;18.09.2024;3170
1599;18.07.2023;5722
1599;21.07.2023;4639
1599;22.07.2023;5582
1599;23.07.2023;2979
1599;24.07.2023;4964
1599;25.07.2023;2506
1599;27.07.2023;621
1599;29.07.2023;1383
1599;02.08.2023;1754
1599;05.08.2023;3732
1599;08.08.2023;5389
1599;11.08.2023;3112
1599;12.08.2023;5140
1599;14.08.2023;4744
1599;06.09.2023;5728
1599;11.09.2023;2928
1599;12.09.2023;1057
1599;24.09.2023;3473
1599;02.10.2023;1939
1599;03.10.2023;1028
1599;05.10.2023;5749
1599;12.10.2023;2451
1599;15.10.2023;5267
1599;24.10.2023;813
1599;07.11.2023;879
1599;16.11.2023;5306
1599;21.11.2023;2989
1599;27.11.2023;1394
1599;03.12.2023;1326
1599;16.12.2023;646
1599;21.12.2023;1307
1599;23.12.2023;4593
1599;19.02.2024;2301
1600;03.01.2024;3723
1600;04.01.2024;5989
1600;05.01.2024;1378
1600;07.01.2024;1922
1600;09.01.2024;1733
1600;10.01.2024;857
1600;11.01.2024;2413
1600;12.01.2024;5918
1600;13.01.2024;907
1600;15.01.2024;3425
1600;16.01.2024;2132
1600;18.01.2024;4449
1600;21.01.2024;4910
1600;22.01.2024;1474
1600;25.01.2024;1780
1600;30.01.2024;1709
1600;31.01.2024;4608
1600;05.02.2024;683
1600;08.02.2024;3079
1600;09.02.2024;515
1600;10.02.2024;719
1600;12.02.2024;1621
1600;04.03.2024;510
1600;08.03.2024;5880
1600;23.03.2024;1425
1600;29.03.2024;1754
1600;01.04.2024;2651
1600;03.04.2024;725
1600;21.04.2024;3421
1600;22.05.2024;1552
1600;19.06.2024;3870
1600;02.07.2024;545
1600;28.08.2024;2342
1601;23.01.2024;2593
1601;24.01.2024;4249
1601;25.01.2024;1089
1601;26.01.2024;4321
1601;28.01.2024;3002
1601;02.02.2024;5859
1601;03.02.2024;641
1601;04.02.2024;5223
1601;07.02.2024;5327
1601;09.02.2024;5016
1601;15.02.2024;4609
1601;16.02.2024;913
1601;22.02.2024;2849
1601;23.02.2024;5510
1601;27.02.2024;2584
1601;02.03.2024;5449
1601;04.03.2024;5454
1601;05.03.2024;1523
1601;15.03.2024;5817
1601;16.03.2024;4279
1601;04.04.2024;2777
1601;21.04.2024;2421
1601;27.05.2024;2298
1601;30.05.2024;4692
1601;30.07.2024;3576
1602;04.05.2023;1872
1602;06.05.2023;718
1602;09.05.2023;4927
1602;09.07.2023;3361
1602;22.07.2023;3583
1602;24.07.2023;2636
1602;14.08.2023;1598
1602;15.08.2023;4265
1602;14.10.2023;1762
1603;28.05.2024;4427
1603;29.05.2024;5438
1603;01.06.2024;3908
1603;03.06.2024;5482
1603;04.06.2024;3274
1603;07.06.2024;3076
1603;08.06.2024;4747
1603;09.06.2024;1306
1603;11.06.2024;4973
1603;30.06.2024;1090
1603;02.07.2024;3191
1603;03.07.2024;5601
1603;10.07.2024;1398
1603;11.07.2024;2130
1603;12.07.2024;2655
1603;02.08.2024;4048
1603;07.08.2024;4759
1603;12.08.2024;1973
1603;16.08.2024;2185
1603;27.08.2024;1429
1603;06.09.2024;3445
1603;14.09.2024;2322
1603;20.09.2024;2567
1603;24.09.2024;3584
1603;26.09.2024;615
1603;02.10.2024;2577
1603;17.11.2024;5679
1604;13.03.2024;5070
1604;14.03.2024;2263
1604;15.03.2024;5222
1604;16.03.2024;5962
1604;17.03.2024;3264
1604;19.03.2024;5946
1604;20.03.2024;1038
1604;21.03.2024;5976
1604;22.03.2024;5142
1604;23.03.2024;522
1604;24.03.2024;2073
1604;28.03.2024;2837
1604;29.03.2024;5116
1604;31.03.2024;3041
1604;01.04.2024;5808
1604;03.04.2024;3224
1604;04.04.2024;3358
1604;05.04.2024;2892
1604;11.04.2024;5879
1604;13.04.2024;1014
1604;14.04.2024;2466
1604;17.04.2024;5397
1604;18.04.2024;993
1604;20.04.2024;2591
1604;21.04.2024;1103
1604;26.04.2024;1414
1604;29.04.2024;2001
1604;09.05.2024;5485
1604;11.05.2024;1670
1604;13.05.2024;4331
1604;23.05.2024;1385
1604;25.05.2024;1129
1604;27.05.2024;2118
1604;02.06.2024;3801
1604;03.06.2024;3480
1604;07.06.2024;3952
1604;09.06.2024;1728
1604;10.06.2024;4792
1604;24.06.2024;2822
1604;15.07.2024;1483
1604;30.07.2024;5825
1604;02.08.2024;2292
1604;06.08.2024;3411
1604;10.08.2024;2630
1604;12.09.2024;2021
1604;17.09.2024;5641
1605;12.09.2023;2919
1605;14.09.2023;2478
1605;15.09.2023;1260
1605;16.09.2023;606
1605;17.09.2023;4231
1605;18.09.2023;5497
1605;19.09.2023;1089
1605;22.09.2023;2613
1605;24.09.2023;4735
1605;27.09.2023;2866
1605;01.10.2023;2447
1605;02.10.2023;3539
1605;04.10.2023;4158
1605;05.10.2023;2616
1605;06.10.2023;2835
1605;07.10.2023;2262
1605;08.10.2023;3728
1605;14.10.2023;5478
1605;16.10.2023;4888
1605;17.10.2023;4728
1605;20.10.2023;1414
1605;21.10.2023;4719
1605;22.10.2023;3919
1605;25.10.2023;544
1605;26.10.2023;680
1605;29.10.2023;2616
1605;30.10.2023;3873
1605;02.11.2023;3193
1605;08.11.2023;855
1605;11.11.2023;837
1605;12.11.2023;4159
1605;19.11.2023;1791
1605;25.11.2023;3863
1605;08.12.2023;4487
1605;18.12.2023;4468
1605;04.01.2024;4127
1605;06.01.2024;5065
1605;07.01.2024;4482
1605;12.01.2024;5946
1605;20.01.2024;1785
1605;01.02.2024;4244
1605;08.02.2024;2882
1605;25.02.2024;2888
1605;27.02.2024;4892
1605;20.03.2024;2514
1605;06.05.2024;5441
1606;05.11.2023;4678
1606;07.11.2023;4555
1606;08.11.2023;3176
1606;28.11.2023;4964
1606;23.01.2024;5321
1607;14.08.2023;3241
1607;15.08.2023;1213
1607;17.08.2023;5117
1607;18.08.2023;4719
1607;19.08.2023;4347
1607;20.08.2023;2477
1607;21.08.2023;1025
1607;22.08.2023;2933
1607;23.08.2023;5557
1607;24.08.2023;1858
1607;25.08.2023;2161
1607;26.08.2023;2967
1607;02.09.2023;3998
1607;04.09.2023;734
1607;09.09.2023;4077
1607;21.09.2023;1165
1607;23.09.2023;4574
1607;27.09.2023;1016
1607;10.10.2023;4798
1607;10.11.2023;4170
1607;20.12.2023;2423
1607;24.12.2023;3370
1607;25.02.2024;827
1607;09.03.2024;4083
1607;01.05.2024;5384
1608;05.07.2023;4023
1608;06.07.2023;1628
1608;07.07.2023;1757
1608;08.07.2023;2246
1608;09.07.2023;5006
1608;10.07.2023;2543
1608;11.07.2023;3007
1608;12.07.2023;1914
1608;13.07.2023;3551
1608;14.07.2023;4026
1608;16.07.2023;5281
1608;17.07.2023;5700
1608;18.07.2023;5083
1608;20.07.2023;1874
1608;25.07.2023;4738
1608;31.07.2023;5069
1608;02.08.2023;5806
1608;03.08.2023;5463
1608;05.08.2023;1324
1608;06.08.2023;4787
1608;08.08.2023;1752
1608;10.08.2023;660
1608;11.08.2023;1515
1608;12.08.2023;1902
1608;16.08.2023;2530
1608;20.08.2023;4254
1608;22.08.2023;4160
1608;24.08.2023;3813
1608;28.08.2023;1883
1608;01.09.2023;1512
1608;02.09.2023;987
1608;06.09.2023;1397
1608;12.09.2023;4988
1608;16.09.2023;5289
1608;22.09.2023;3598
1608;26.09.2023;1782
1608;01.10.2023;5140
1608;02.10.2023;5320
1608;06.10.2023;2787
1608;07.10.2023;2492
1608;10.10.2023;3388
1608;24.10.2023;5564
1608;08.11.2023;2000
1608;16.12.2023;5479
1608;17.12.2023;2149
1608;05.01.2024;4780
1608;06.01.2024;4311
1608;13.02.2024;4897
1609;28.02.2023;608
1609;01.03.2023;5861
1609;02.03.2023;3689
1609;03.03.2023;770
1609;04.03.2023;3109
1609;06.03.2023;541
1609;10.03.2023;1212
1609;11.03.2023;1337
1609;15.03.2023;3553
1609;22.03.2023;5390
1609;25.03.2023;3301
1609;26.03.2023;5585
1609;29.03.2023;1989
1609;01.04.2023;1719
1609;04.04.2023;5880
1609;17.04.2023;5017
1609;24.04.2023;3490
1609;26.04.2023;5541
1609;29.04.2023;909
1609;15.05.2023;1127
1609;22.05.2023;5526
1609;30.05.2023;1043
1609;11.06.2023;2643
1609;20.06.2023;2636
1609;21.06.2023;3811
1609;03.07.2023;813
1609;08.08.2023;2747
1609;12.08.2023;2069
1609;14.08.2023;615
1609;19.08.2023;3793
1609;20.12.2023;5938
1610;30.05.2023;3341
1610;31.05.2023;663
1610;01.06.2023;4833
1610;02.06.2023;2863
1610;05.06.2023;4320
1610;12.06.2023;4107
1610;13.06.2023;4201
1610;17.06.2023;1642
1610;23.06.2023;2802
1610;01.07.2023;1415
1610;11.07.2023;2046
1610;19.07.2023;2495
1610;28.07.2023;1090
1610;11.08.2023;744
1610;27.08.2023;3130
1610;02.09.2023;5515
1610;11.09.2023;1976
1610;12.10.2023;5288
1610;01.11.2023;639
1610;14.11.2023;2651
1610;30.11.2023;2762
1610;17.12.2023;2932
1610;16.01.2024;4965
1611;29.07.2023;3148
1611;31.07.2023;2988
1611;07.08.2023;4005
1611;18.08.2023;2423
1611;09.09.2023;4777
1612;22.04.2023;2150
1612;23.04.2023;1513
1612;25.04.2023;1225
1612;26.04.2023;5089
1612;27.04.2023;4716
1612;28.04.2023;5473
1612;30.04.2023;2485
1612;01.05.2023;1902
1612;13.05.2023;4074
1612;19.05.2023;5217
1612;21.05.2023;4562
1612;30.05.2023;3515
1612;02.06.2023;4411
1612;07.06.2023;5658
1612;09.06.2023;2108
1612;14.06.2023;5456
1612;28.06.2023;2603
1612;10.07.2023;5461
1612;20.07.2023;847
1612;21.07.2023;4130
1612;16.08.2023;4251
1612;13.09.2023;1162
1612;23.09.2023;4148
1612;22.11.2023;5661
1612;01.12.2023;542
1612;08.01.2024;5945
1613;16.05.2023;3347
1613;21.05.2023;4100
1613;25.05.2023;1162
1613;26.05.2023;4267
1613;28.05.2023;2469
1613;14.06.2023;2333
1613;26.06.2023;1169
1613;05.07.2023;5565
1613;06.07.2023;5041
1614;06.06.2024;2835
1614;07.06.2024;5854
1614;08.06.2024;5444
1614;10.06.2024;4408
1614;11.06.2024;911
1614;12.06.2024;2014
1614;13.06.2024;5343
1614;14.06.2024;2316
1614;16.06.2024;2870
1614;18.06.2024;5610
1614;19.06.2024;1066
1614;20.06.2024;4126
1614;21.06.2024;2724
1614;22.06.2024;5811
1614;27.06.2024;1858
1614;28.06.2024;5627
1614;30.06.2024;5296
1614;03.07.2024;2918
1614;05.07.2024;4777
1614;06.07.2024;5855
1614;07.07.2024;5147
1614;14.07.2024;5365
1614;19.07.2024;5448
1614;25.07.2024;5600
1614;26.07.2024;4587
1614;02.08.2024;4545
1614;08.08.2024;3322
1614;10.08.2024;4609
1614;14.08.2024;2616
1614;16.08.2024;1761
1614;05.09.2024;1189
1614;23.09.2024;2369
1614;28.09.2024;1095
1614;30.09.2024;5481
1614;16.10.2024;1753
1614;27.10.2024;5731
1614;03.12.2024;2112
1614;05.01.2025;2297
1614;19.01.2025;4375
1614;20.01.2025;4611
1614;12.02.2025;1954
1614;14.03.2025;2162
1614;24.03.2025;4528
1615;28.06.2023;5615
1615;29.06.2023;5310
1615;30.06.2023;5377
1615;01.07.2023;3074
1615;02.07.2023;1341
1615;03.07.2023;4147
1615;06.07.2023;2998
1615;07.07.2023;5860
1615;08.07.2023;1212
1615;09.07.2023;3575
1615;12.07.2023;1828
1615;14.07.2023;4925
1615;15.07.2023;4111
1615;18.07.2023;1962
1615;19.07.2023;2273
1615;20.07.2023;3238
1615;21.07.2023;5376
1615;23.07.2023;4025
1615;26.07.2023;666
1615;29.07.2023;5103
1615;01.08.2023;4306
1615;11.08.2023;2460
1615;17.08.2023;1780
1615;21.08.2023;2109
1615;23.08.2023;4878
1615;26.08.2023;2888
1615;01.09.2023;5159
1615;05.09.2023;1384
1615;06.09.2023;2080
1615;08.09.2023;5952
1615;09.09.2023;870
1615;13.09.2023;5773
1615;16.09.2023;2048
1615;18.09.2023;2104
1615;20.09.2023;5169
1615;21.09.2023;2961
1615;28.09.2023;4598
1615;02.10.2023;5595
1615;09.10.2023;4038
1615;12.10.2023;2209
1615;14.10.2023;2200
1615;27.10.2023;3934
1615;02.11.2023;4258
1615;26.11.2023;1014
1615;06.12.2023;2660
1615;11.12.2023;2836
1615;19.01.2024;502
1615;09.02.2024;1845
1615;13.02.2024;1186
1616;03.04.2023;649
1616;05.04.2023;3242
1616;07.04.2023;3384
1616;24.04.2023;1599
1616;02.05.2023;2869
1616;04.05.2023;4152
1616;09.05.2023;4499
1616;15.05.2023;5343
1616;19.05.2023;5402
1616;30.05.2023;5048
1616;04.06.2023;2034
1616;05.06.2023;4133
1616;16.06.2023;5654
1616;20.06.2023;4366
1616;18.09.2023;2337
1616;08.01.2024;826
1617;10.01.2024;3262
1617;11.01.2024;5429
1617;12.01.2024;1509
1617;14.01.2024;3102
1617;15.01.2024;1688
1617;16.01.2024;4786
1617;18.01.2024;750
1617;21.01.2024;1275
1617;27.01.2024;531
1617;31.01.2024;712
1617;04.02.2024;1788
1617;18.02.2024;2195
1617;28.02.2024;5575
1617;29.02.2024;868
1617;01.03.2024;775
1617;02.03.2024;1416
1617;09.03.2024;4610
1617;18.03.2024;5618
1617;31.03.2024;923
1617;04.04.2024;2950
1617;15.04.2024;4517
1617;28.04.2024;3096
1617;29.04.2024;5994
1617;30.04.2024;2558
1617;13.05.2024;5613
1617;21.05.2024;1936
1617;27.05.2024;3897
1617;10.06.2024;3520
1617;30.06.2024;2028
1617;07.08.2024;5316
1617;13.08.2024;744
1617;01.01.2025;975
1618;26.03.2024;4292
1618;27.03.2024;5631
1618;28.03.2024;2440
1618;29.03.2024;2519
1618;31.03.2024;1500
1618;01.04.2024;962
1618;02.04.2024;1898
1618;03.04.2024;3655
1618;04.04.2024;4712
1618;05.04.2024;2043
1618;06.04.2024;5216
1618;10.04.2024;2968
1618;12.04.2024;2392
1618;13.04.2024;3132
1618;20.04.2024;5682
1618;21.04.2024;523
1618;22.04.2024;5158
1618;23.04.2024;3168
1618;24.04.2024;4150
1618;02.05.2024;1060
1618;05.05.2024;5042
1618;09.05.2024;5200
1618;14.05.2024;4658
1618;20.05.2024;2813
1618;24.05.2024;1775
1618;28.05.2024;3208
1618;01.06.2024;2475
1618;02.06.2024;5316
1618;03.06.2024;4825
1618;09.06.2024;768
1618;10.06.2024;5514
1618;12.06.2024;4495
1618;13.06.2024;1306
1618;16.06.2024;1625
1618;17.06.2024;5629
1618;25.06.2024;4791
1618;27.06.2024;5471
1618;03.07.2024;5832
1618;20.07.2024;3542
1618;30.07.2024;3262
1618;11.08.2024;3852
1618;21.08.2024;1788
1618;24.09.2024;5665
1618;03.03.2025;5244
1619;10.05.2023;4999
1619;11.05.2023;3092
1619;12.05.2023;3639
1619;13.05.2023;5476
1619;16.05.2023;1573
1619;18.05.2023;1378
1619;19.05.2023;2755
1619;21.05.2023;2852
1619;22.05.2023;5509
1619;01.06.2023;2253
1619;06.06.2023;2538
1619;08.06.2023;2506
1619;11.06.2023;5995
1619;27.06.2023;1455
1619;05.07.2023;4633
1619;10.07.2023;1146
1619;17.07.2023;4294
1619;28.07.2023;3627
1619;05.08.2023;3061
1619;08.08.2023;888
1619;11.08.2023;5388
1619;15.08.2023;4213
1619;28.08.2023;2243
1619;30.08.2023;3802
1619;31.08.2023;2824
1619;04.09.2023;3151
1619;09.09.2023;3003
1619;23.09.2023;1319
1619;16.10.2023;1635
1619;17.10.2023;2900
1619;22.02.2024;873
1620;15.06.2023;597
1620;16.06.2023;544
1620;18.06.2023;2267
1620;20.06.2023;4002
1620;22.06.2023;5380
1620;23.06.2023;2286
1620;24.06.2023;2984
1620;25.06.2023;773
1620;26.06.2023;784
1620;27.06.2023;2793
1620;30.06.2023;4059
1620;03.07.2023;3414
1620;04.07.2023;5399
